time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.1800000000000024,-3.375623068262721,-4.166576724532381,19.733848849333082,5.964310038244978,0.23299969564765366,0.0,-3.8335178894529256,-4.526028320118203,4.658802068918934,-0.17787132280533877,0.022868808802532052,0.0,446.38352138717977,446.2987444602883,444.7523200057646,445.48481320689825
3.2400000000000024,-3.6100241390565992,-4.443961387009837,20.01218795727052,5.953772293861194,0.2344588335121589,0.0,-3.9799665947252887,-4.720956601544041,4.61827895216169,-0.17149016877859846,0.027071729082060587,0.0,448.63397508903245,448.97525503859987,449.43975031804257,449.92743028240886
3.3000000000000025,-3.8532968652214907,-4.733288208612169,20.288149853306166,5.943654672751439,0.23635007787803985,0.0,-4.129261476224153,-4.924060068646584,4.579494633132118,-0.16344734415565937,0.03919292270831999,0.0,451.0543729909475,452.03277570033674,451.92156309594156,452.5428083674233
3.3600000000000025,-4.1054837512079265,-5.034852959422697,20.561294268195446,5.934075981789476,0.2389547946699455,0.0,-4.277175356242434,-5.128847230870112,4.524404149625065,-0.15296486137321422,0.050737183133805944,0.0,448.01367690233417,448.9525788925391,448.2165874650338,449.0438860636615
3.4200000000000026,-4.36676283174516,-5.349094591189937,20.831607089411346,5.925131118500792,0.241766079777344,0.0,-4.432347807270861,-5.346554329716485,4.484952711991155,-0.1422746074894031,0.037669659679847214,0.0,456.44184906795033,455.3987519233962,455.6810269106585,456.51467847380843
3.4800000000000026,-4.637535719368619,-5.67673666580001,21.099878768874714,5.917135492858089,0.24420109483276597,0.0,-4.593574828938752,-5.575460337108494,4.456286975260436,-0.11955160426765836,0.045852064040594324,0.0,462.19510844976435,462.84047543254104,460.6667987616698,462.44455663388436
3.5400000000000027,-4.918444642054246,-6.018843955327776,21.367793913539057,5.910076243292799,0.24726666576525336,0.0,-4.770203232301395,-5.82857255891525,4.472726773045035,-0.11410952280723495,0.05992153709586757,0.0,478.8087884185438,479.87965959076695,479.3722812163776,479.7744181598311
3.6000000000000028,-5.208728974034121,-6.37441221177881,21.631770002441527,5.902921268260197,0.25077134217839525,0.0,-4.906322088368089,-6.0243769043609765,4.3260200170311105,-0.13226454611167265,0.05520685918883618,0.0,427.8058648654398,427.4066221500133,426.76254428264525,425.19584454671207
3.660000000000003,-5.506542356733101,-6.740834330576443,21.88426702270425,5.895605843698366,0.2539481678326201,0.0,-5.021257878756869,-6.190536665793672,4.090626951045314,-0.10670398807294357,0.0479961216991103,0.0,394.3606183052055,393.69598825389124,393.25785100367443,395.603188176459
3.720000000000003,-5.812763078091465,-7.119459088797034,22.127699050252826,5.889560240270946,0.2568539236253553,0.0,-5.186340308972239,-6.4308100627544045,4.022720748656827,-0.09094915260017072,0.04928149011214288,0.0,455.4758840022537,455.58007115948715,455.70494162299724,456.95429346652685
